id,product_id,url,sort_order
a5c70560-8373-4f5c-b8ab-62bd6884bcd7,475f573e-4ac5-425e-af5b-c958c404db4f,https://mms-images.out.customink.com/mms/images/catalog/d50954d6ca281f4a860dc83c4733863a/styles/2505900/catalog_detail_image_medium.jpg,0
1e81c8f6-8015-4979-91b6-d0f6770c41b7,12e0b7fe-b322-4806-83c7-1ffa8c37810c,https://mms-images.out.customink.com/mms/images/catalog/ee45c5bb5142dfc2b247a3ac1614a80d/styles/2504600/catalog_detail_image_medium.jpg,0
39f89386-7468-4afd-b4e6-7d616ff43165,71094dba-c949-4afb-a955-4df34a1111f8,https://mms-images.out.customink.com/mms/images/catalog/babf4f8c6abf29d0e9e867015a567c4f/styles/2498000/catalog_detail_image_medium.jpg,0
3bf20ec3-c9c7-40ac-b7fd-c4e33d0a9cc0,aae7ce42-be60-4cae-b20f-c5daa2183c61,https://mms-images.out.customink.com/mms/images/catalog/53125799c914e28cdbe32d9700bdc984/styles/2463100/catalog_detail_image_medium.jpg,0
3b52ffa3-2ef2-44f3-8b9c-88ee2786a305,a5018e22-230e-4905-8550-15ac50a6ff2e,https://mms-images.out.customink.com/mms/images/catalog/25391a4b186cfa9f7f9b919651af876b/styles/2440500/catalog_detail_image_medium.jpg,0
b4f67aa0-e2ff-4326-b1ea-6b739a3ad77f,71a563e5-2553-473c-8860-a981b908bad3,https://mms-images.out.customink.com/mms/images/catalog/250454cab2f6eb42c8729c4799c1f52f/styles/2436200/catalog_detail_image_medium.jpg,0
55eda060-04f1-4e83-8e93-7ef707c50796,837b51c4-99d7-48ed-878d-cfda176fd3c7,https://mms-images.out.customink.com/mms/images/catalog/eb17c9271113d7159e7ce5c8291cd309/styles/2435800/catalog_detail_image_medium.jpg,0
4d608064-ee33-4929-8734-979bf87df39a,41c83d12-8526-4f19-a707-9af01b102dcc,https://mms-images.out.customink.com/mms/images/catalog/c074e213ac7b81c9edb7159ee3748b9a/styles/242500/catalog_detail_image_medium.jpg,0
f6027538-5df3-47fb-b587-c03040c92756,0c7c0cd9-a2da-4bf5-ab8e-bb9a079200b3,https://mms-images.out.customink.com/mms/images/catalog/60bd854baaf2c4ef2e30ace075c2605e/styles/2417200/catalog_detail_image_medium.jpg,0
8b28829b-7002-4a8e-bcbc-3dc33f24d3d4,d8c34a7b-2559-441e-84c2-9334771708c6,https://mms-images.out.customink.com/mms/images/catalog/4ced0b259ce4805a4b74330b1c009cbc/styles/2417000/catalog_detail_image_medium.jpg,0
699162e7-7908-4c22-a8c3-d8f279ec2b60,cc85dcc7-1ed8-45d7-9f7d-3651e17ecfa8,https://mms-images.out.customink.com/mms/images/catalog/27faeb649eb1896db3f5e1749c289a4e/styles/2288900/catalog_detail_image_medium.jpg,0
f02e8aed-5704-49d9-87ea-13451f40e0c0,ec03fcf6-1124-4b0d-b8b6-e05d852f627f,https://mms-images.out.customink.com/mms/images/catalog/8a5f50f1fd2cd5745e472e1ef40df3f1/styles/2288800/catalog_detail_image_medium.jpg,0
6cc87216-fd1c-45ab-9ad2-65d8cb9e68f2,d8b8ed8f-c0c8-4446-8d2b-3b647b40594d,https://mms-images.out.customink.com/mms/images/catalog/5895b40b9ac3fdc26837281411c85a67/styles/2288700/catalog_detail_image_medium.jpg,0
fdaec9ef-6c0d-475a-8770-42c04a4f5528,f9c0b0d4-e0cc-42f2-914a-f93d991046be,https://mms-images.out.customink.com/mms/images/catalog/04b15c057d7ccf8b0fa8bf44f2fbb29a/styles/2288300/catalog_detail_image_medium.jpg,0
